Front_HalfShaft Trq [Nm]	Rear_HalfShaft_Trq [Nm]
1610.006295	1361.563158
1610.27301	1362.872401
1607.970821	1364.194515
1589.377174	1365.402167
1581.02722	1366.648243
1556.898623	1368.281005
1537.176626	1369.816975
1520.367449	1371.730839
1505.87683	1373.715764
1496.528928	1375.732237
1483.688484	1377.783353
1474.380251	1379.791347
1475.024547	1381.916168
1472.03639	1384.034548
1468.397736	1385.959512
1465.746413	1387.932175
1469.61842	1389.934826
1487.89102	1391.922843
1514.625832	1393.758736
1546.006095	1395.210085
1578.681962	1396.313267
1622.299637	1397.119551
1671.960892	1397.684255
1723.90986	1397.781093
1789.206718	1397.438411
1863.029455	1396.721916
1934.349343	1395.361681
1998.46222	1393.36244
2057.099688	1390.953479
2112.251129	1388.291666
2158.89991	1385.391694
2204.106472	1382.239864
2251.121426	1378.976649
2292.297635	1375.505542
2330.708928	1371.74758
2367.006173	1367.869751
2395.451254	1363.858183
2396.320091	1359.703616
2406.140759	1355.55564
2414.698231	1351.940999
2424.727561	1348.219955
2431.943267	1344.486279
2442.736252	1340.744583
2454.051114	1337.070796
2465.348487	1333.356218
2455.722642	1329.637959
2449.516699	1325.933509
2446.582339	1322.63509
2442.775015	1319.360042
2427.227398	1316.050942
2416.724062	1312.816475
2406.290819	1309.922516
2396.362034	1307.078001
2383.164275	1304.323719
2372.374613	1301.663238
2361.365131	1299.176475
2351.546606	1296.760949
2343.355249	1294.447095
2332.352703	1292.209957
2317.425324	1290.028686
2296.38473	1287.988712
2272.71258	1286.138638
2247.39883	1284.548992
2218.207112	1283.180745
2185.352905	1282.018735
2151.728721	1281.118184
2121.905667	1280.500166
2090.560722	1280.119071
2053.494337	1279.872103
2018.452453	1279.843153
1988.085861	1280.141669
1959.716573	1280.636538
1928.591116	1281.240817
1892.557567	1281.980525
1830.498911	1282.951902
1766.574052	1284.223285
1695.690974	1286.281887
1627.382529	1288.789438
1555.872658	1291.80305
1474.006538	1295.172705
1396.314968	1298.994727
1314.622556	1303.453262
1239.743483	1239.743483
1159.752743	1159.752743
1105.720103	1105.720103
1077.199699	1077.199699
1074.582369	1074.582369
1084.505201	1084.505201
1094.842688	1094.842688
1092.848784	1092.848784
1083.459262	1083.459262
1057.722142	1057.722142
1037.817637	1037.817637
1027.341844	1027.341844
1002.229508	1002.229508
960.1591951	960.1591951
913.6305443	913.6305443
878.0157549	878.0157549
859.2296682	859.2296682
848.5865629	848.5865629
843.8840383	843.8840383
836.0733916	836.0733916
829.6191083	829.6191083
828.1989042	828.1989042
823.9207054	823.9207054
837.7856134	837.7856134
858.1644553	858.1644553
886.4665642	886.4665642
913.3762053	913.3762053
934.6216377	934.6216377
952.6532213	952.6532213
966.7260387	966.7260387
976.1913674	976.1913674
986.1498091	986.1498091
994.0323318	994.0323318
1017.545756	1017.545756
1040.160568	1040.160568
1053.16065	1053.16065
1047.418065	1047.418065
1033.864354	1033.864354
1017.92667	1017.92667
999.0579322	999.0579322
983.9533629	983.9533629
969.1861782	969.1861782
954.9228948	954.9228948
944.8864977	944.8864977
924.5726343	924.5726343
901.2436809	901.2436809
882.2650236	882.2650236
874.5153265	874.5153265
873.467995	873.467995
869.5339879	869.5339879
862.921096	862.921096
849.4267165	849.4267165
836.2240887	836.2240887
827.0048404	827.0048404
834.4921883	834.4921883
848.5547987	848.5547987
869.2144147	869.2144147
892.3024156	892.3024156
906.2809063	906.2809063
907.5319745	907.5319745
904.4222007	904.4222007
899.7600295	899.7600295
906.0152324	906.0152324
921.4689665	921.4689665
937.4082066	937.4082066
953.710631	953.710631
969.7217515	969.7217515
978.9485373	978.9485373
981.0695237	981.0695237
978.4765619	978.4765619
975.5494587	975.5494587
973.816367	973.816367
976.4286947	976.4286947
983.7162947	983.7162947
993.005005	993.005005
999.5481113	999.5481113
1005.146343	1005.146343
1015.473336	1015.473336
1051.612074	1051.612074
1104.781655	1104.781655
1140.90342	1140.90342
1154.177776	1154.177776
1157.063923	1157.063923
1158.433445	1158.433445
1155.814839	1155.814839
1150.350495	1150.350495
1142.311101	1142.311101
1132.195498	1132.195498
1123.727802	1123.727802
1113.639751	1113.639751
1107.208066	1107.208066
1107.031547	1107.031547
1127.962275	1127.962275
1176.568861	1176.568861
1226.133507	1226.133507
1265.551953	1265.551953
1287.759683	1287.759683
1303.742584	1303.742584
1322.024575	1322.024575
1340.610323	1340.610323
1354.547702	1354.547702
1360.390597	1360.390597
1361.095375	1361.095375
1364.610426	1364.610426
1359.311801	1359.311801
1348.120777	1348.120777
1332.662527	1332.662527
1309.705391	1309.705391
1294.077219	1294.077219
1286.4851	1286.4851
1300.556893	1300.556893
1313.02149	1313.02149
1316.415026	1316.415026
1315.776651	1315.776651
1334.227029	1334.227029
1362.60533	1362.60533
1387.131276	1387.131276
1400.768059	1400.768059
1405.565905	1405.565905
1367.492195	1367.492195
1317.461298	1317.461298
1279.60648	1279.60648
1254.829333	1254.829333
1246.206051	1246.206051
1240.133057	1240.133057
1235.088154	1235.088154
1220.174003	1220.174003
1203.55615	1203.55615
1188.215336	1188.215336
1176.861451	1176.861451
1147.480779	1147.480779
1106.007908	1106.007908
1060.666059	1060.666059
1031.196609	1031.196609
1018.266423	1018.266423
1013.802424	1013.802424
1005.039309	1005.039309
1009.278822	1009.278822
1027.793242	1027.793242
1046.958272	1046.958272
1059.963846	1059.963846
1067.170056	1067.170056
1079.178415	1079.178415
1100.688253	1100.688253
1130.074669	1130.074669
1161.441407	1161.441407
1185.702159	1185.702159
1198.370301	1198.370301
1204.457014	1204.457014
1210.616511	1210.616511
1226.61322	1226.61322
1254.56933	1254.56933
1279.799251	1279.799251
1293.12481	1293.12481
1296.223994	1296.223994
1283.741061	1283.741061
1259.927224	1259.927224
1241.478597	1241.478597
1223.016193	1223.016193
1202.628143	1202.628143
1194.173278	1194.173278
1192.074337	1192.074337
1190.093273	1190.093273
1182.995932	1182.995932
1165.416996	1165.416996
1150.806919	1150.806919
1144.785313	1144.785313
1132.559429	1132.559429
1117.886855	1117.886855
1106.051666	1106.051666
1101.859418	1101.859418
1093.068063	1093.068063
1069.706919	1069.706919
1054.345134	1054.345134
1044.023517	1044.023517
1030.068432	1030.068432
994.5373221	994.5373221
966.4258672	966.4258672
954.4062935	954.4062935
942.0719986	942.0719986
901.2837511	901.2837511
880.2153672	880.2153672
877.3777806	877.3777806
908.1897414	908.1897414
951.4061944	951.4061944
994.2475527	994.2475527
1028.985936	1028.985936
1023.618502	1023.618502
1006.058219	1006.058219
1004.144305	1004.144305
1034.533114	1034.533114
1066.335623	1066.335623
1080.05263	1080.05263
1078.809864	1078.809864
1062.802329	1062.802329
1028.715906	1028.715906
1009.189354	1009.189354
1016.425987	1016.425987
1031.284651	1031.284651
1042.319802	1042.319802
1042.028735	1042.028735
1032.342376	1032.342376
1017.681149	1017.681149
1018.782188	1018.782188
1022.783357	1022.783357
1041.005327	1041.005327
1059.702224	1059.702224
1073.735963	1073.735963
1091.898192	1091.898192
1092.63855	1092.63855
1084.086559	1084.086559
1069.876851	1069.876851
1065.089883	1065.089883
1068.321698	1068.321698
1073.839802	1073.839802
1060.273965	1060.273965
1039.679778	1039.679778
1030.195409	1030.195409
1030.452007	1030.452007
1033.692464	1033.692464
1052.869411	1052.869411
1089.978224	1089.978224
1132.075348	1132.075348
1170.917498	1170.917498
1192.665741	1192.665741
1203.296786	1203.296786
1220.327703	1220.327703
1256.634321	1256.634321
1303.340714	1303.340714
1346.114834	1346.114834
1381.055828	1381.055828
1424.249297	1424.249297
1484.892111	1484.892111
1549.02984	1549.02984
1593.770601	1593.770601
1612.528753	1612.528753
1621.420914	1621.420914
1640.093586	1640.093586
1674.334783	1674.334783
1695.060569	1695.060569
1701.648379	1701.648379
1697.518183	1697.518183
1693.426908	1693.426908
1691.17904	1691.17904
1682.784001	1682.784001
1670.264875	1670.264875
1648.287155	1648.287155
1625.891569	1625.891569
1611.720761	1611.720761
1608.328613	1608.328613
1631.340344	1631.340344
1635.653791	1635.653791
1620.551869	1620.551869
1607.06125	1607.06125
1605.833457	1605.833457
1610.781209	1610.781209
1614.849822	1614.849822
1610.042728	1610.042728
1602.178323	1602.178323
1603.20266	1603.20266
1617.658926	1617.658926
1626.00499	1626.00499
1620.943141	1620.943141
1614.293342	1614.293342
1610.123715	1610.123715
1604.756638	1604.756638
1596.151126	1596.151126
1569.192671	1569.192671
1532.782812	1532.782812
1511.385329	1511.385329
1492.945347	1492.945347
1459.983634	1459.983634
1424.113547	1424.113547
1406.817319	1406.817319
1411.007959	1411.007959
1414.236814	1414.236814
1411.154918	1411.154918
1411.100855	1411.100855
1416.727791	1416.727791
1417.888632	1417.888632
1412.967041	1412.967041
1410.273818	1410.273818
1400.539209	1400.539209
1373.62324	1373.62324
1351.664575	1351.664575
1309.264183	1309.264183
1268.441398	1268.441398
1235.17668	1235.17668
1219.227739	1219.227739
1238.420069	1238.420069
1272.111337	1272.111337
1287.082993	1287.082993
1284.647355	1284.647355
1271.454464	1271.454464
1287.512806	1287.512806
1296.693712	1296.693712
1264.122006	1264.122006
1244.301077	1244.301077
1239.11505	1239.11505
1236.310582	1236.310582
1238.106921	1238.106921
1231.019102	1231.019102
1217.493284	1217.493284
1211.526023	1211.526023
1221.188467	1221.188467
1241.409806	1241.409806
1263.484764	1263.484764
1277.297676	1277.297676
1283.567602	1283.567602
1266.288782	1266.288782
1247.179669	1247.179669
1261.592593	1261.592593
1300.022347	1300.022347
1348.977202	1348.977202
1386.358852	1386.358852
1402.372821	1402.372821
1407.493727	1407.493727
1433.340945	1433.340945
1481.00638	1481.00638
1523.222847	1523.222847
1553.639772	1553.639772
1574.642547	1574.642547
1592.723851	1592.723851
1612.967261	1612.967261
1628.768184	1628.768184
1642.66985	1642.66985
1660.700658	1660.700658
1685.875158	1685.875158
1701.234451	1701.234451
1683.451223	1683.451223
1650.327238	1650.327238
1634.627479	1634.627479
1632.449554	1632.449554
1631.431118	1631.431118
1617.151593	1617.151593
1593.076992	1593.076992
1573.326052	1573.326052
1564.816658	1564.816658
1561.703389	1561.703389
1561.672732	1561.672732
1539.275826	1539.275826
1533.671991	1533.671991
1521.953647	1521.953647
1515.897062	1515.897062
1515.677649	1515.677649
1537.363793	1537.363793
1569.242615	1569.242615
1584.88815	1584.88815
1585.200475	1585.200475
1575.433372	1575.433372
1562.120232	1562.120232
1549.312035	1549.312035
1526.787486	1526.787486
1511.641967	1511.641967
1523.017584	1523.017584
1543.323804	1543.323804
1555.508445	1555.508445
1556.818976	1556.818976
1554.485573	1554.485573
1559.802639	1559.802639
1569.311057	1569.311057
1570.31535	1570.31535
1569.800066	1569.800066
1581.996809	1581.996809
1597.133683	1597.133683
1602.873547	1602.873547
1600.673884	1600.673884
1603.430391	1603.430391
1611.913629	1611.913629
1626.954085	1626.954085
1659.434774	1659.434774
1685.666777	1685.666777
1707.20857	1707.20857
1772.241857	1772.241857
1838.08682	1838.08682
1880.405434	1880.405434
1895.459573	1895.459573
1892.875822	1892.875822
1897.357553	1897.357553
1903.53425	1903.53425
1930.315908	1930.315908
1958.953475	1958.953475
1980.012747	1980.012747
1994.563717	1994.563717
2002.615969	2002.615969
2013.97552	2013.97552
2032.804662	2032.804662
2064.627112	2064.627112
2097.499377	2097.499377
2116.854146	2116.854146
2122.088626	2122.088626
2122.391715	2122.391715
2121.508989	2121.508989
2123.026006	2123.026006
2127.619803	2127.619803
2132.836115	2132.836115
2133.684364	2133.684364
2121.221474	2121.221474
2129.149938	2129.149938
2171.35723	2171.35723
2210.93425	2210.93425
2236.348879	2236.348879
2240.103833	2240.103833
2238.591115	2238.591115
2250.849825	2250.849825
2272.777777	2272.777777
2295.549514	2295.549514
2306.949733	2306.949733
2326.591469	2326.591469
2340.032595	2331.904225
2347.109545	2316.953733
2355.8805	2303.134818
2391.03713	2290.967681
2432.259028	2279.128736
2468.516672	2266.660903
2504.037653	2254.069039
2535.961531	2241.786035
2566.140706	2229.715071
2597.757594	2217.906623
2628.117729	2206.32548
2649.024527	2194.870072
2659.675818	2183.606751
2667.224851	2172.802498
2670.107041	2162.535046
2667.638149	2152.601553
2660.979391	2143.001573
2633.782236	2133.778939
2592.894021	2124.910712
2536.816093	2116.894897
2471.637457	2109.63094
2397.789576	2103.151697
2317.624901	2097.311817
2245.613166	2092.092907
2183.164129	2087.435102
2092.48425	2082.891864
2005.05176	2005.05176
1912.345719	1912.345719
1845.103104	1845.103104
1801.570791	1801.570791
1784.644711	1784.644711
1783.003973	1783.003973
1772.714315	1772.714315
1749.808115	1749.808115
1723.787919	1723.787919
1692.319402	1692.319402
1655.934686	1655.934686
1623.2207	1623.2207
1593.897108	1593.897108
1544.323816	1544.323816
1479.469087	1479.469087
1419.802303	1419.802303
1373.280106	1373.280106
1345.343724	1345.343724
1315.250089	1315.250089
1275.113097	1275.113097
1234.362043	1234.362043
1201.647512	1201.647512
1153.890633	1153.890633
1094.019818	1094.019818
1026.190367	1026.190367
958.8994013	958.8994013
913.1799994	913.1799994
887.5939379	887.5939379
877.7085302	877.7085302
873.7792419	873.7792419
858.2158495	858.2158495
821.5277275	821.5277275
780.8837594	780.8837594
756.4487227	756.4487227
741.2984869	741.2984869
740.3492647	740.3492647
761.5934953	761.5934953
786.9235962	786.9235962
807.6752544	807.6752544
820.7749651	820.7749651
805.2700365	805.2700365
768.4939299	768.4939299
743.362358	743.362358
736.8548636	736.8548636
742.3265727	742.3265727
751.3797016	751.3797016
757.5278099	757.5278099
759.1076442	759.1076442
758.3617501	758.3617501
754.1447894	754.1447894
742.097851	742.097851
722.0873596	722.0873596
702.2214042	702.2214042
676.8173697	676.8173697
630.9560476	630.9560476
587.2069571	587.2069571
549.5691646	549.5691646
500.992188	500.992188
449.0174163	449.0174163
411.1580819	411.1580819
393.3424711	393.3424711
384.3104725	384.3104725
367.9468774	367.9468774
340.7999811	340.7999811
315.9043086	315.9043086
301.9529313	301.9529313
302.4092343	302.4092343
308.7118671	308.7118671
305.7341666	305.7341666
285.583772	285.583772
254.4009222	254.4009222
230.5783726	230.5783726
215.6306304	215.6306304
203.9142672	203.9142672
179.2455839	179.2455839
138.0049979	138.0049979
103.0298938	103.0298938
82.47599141	82.47599141
80.54354953	80.54354953
77.12985429	77.12985429
51.71107843	51.71107843
29.23299669	29.23299669
26.65679296	26.65679296
39.80717285	39.80717285
58.79719598	58.79719598
74.71248091	74.71248091
81.91607162	81.91607162
83.08486106	83.08486106
90.92912625	90.92912625
113.4788133	113.4788133
151.9549606	151.9549606
215.9114508	215.9114508
290.346014	290.346014
348.491356	348.491356
383.170069	383.170069
413.9618324	413.9618324
449.2043504	449.2043504
495.9881912	495.9881912
545.2022776	545.2022776
592.6118617	592.6118617
630.8492694	630.8492694
660.2860123	660.2860123
689.2822086	689.2822086
730.8833295	730.8833295
762.8260506	762.8260506
785.5092138	785.5092138
814.0157394	814.0157394
851.698367	851.698367
885.5882457	885.5882457
905.4089025	905.4089025
931.5298239	931.5298239
963.7455509	963.7455509
1004.661264	1004.661264
1064.726392	1064.726392
1121.832376	1121.832376
1172.764566	1172.764566
1218.824121	1218.824121
1258.003321	1258.003321
1308.208137	1308.208137
1366.385965	1366.385965
1416.259043	1416.259043
1450.699861	1450.699861
1485.423799	1485.423799
1518.180942	1518.180942
1555.854296	1555.854296
1598.861424	1598.861424
1626.981206	1626.981206
1638.286049	1638.286049
1638.803254	1638.803254
1634.648968	1634.648968
1635.389728	1635.389728
1646.6084	1646.6084
1672.850511	1672.850511
1694.817236	1694.817236
1707.544629	1707.544629
1709.800351	1709.800351
1688.672717	1688.672717
1660.557907	1660.557907
1640.711773	1640.711773
1621.948459	1621.948459
1623.269226	1623.269226
1679.885832	1679.885832
1736.290777	1736.290777
1764.221516	1764.221516
1771.532254	1771.532254
1773.284096	1773.284096
1773.775467	1773.775467
1773.356888	1773.356888
1777.25108	1777.25108
1781.89545	1781.89545
1787.296116	1787.296116
1793.817107	1793.817107
1810.493169	1810.493169
1824.779661	1824.779661
1872.333884	1872.333884
1938.130528	1938.130528
1982.09718	1982.09718
2012.331999	2012.331999
2051.918704	2051.918704
2094.996041	2094.996041
2126.285575	2126.285575
2142.205382	2142.205382
2147.91658	2147.91658
2163.078191	2163.078191
2184.532162	2184.532162
2204.077514	2204.077514
2203.911168	2203.911168
2185.326143	2185.326143
2161.949623	2161.949623
2123.550183	2123.550183
2092.224849	2092.224849
2079.130515	2079.130515
2063.899717	2063.899717
2044.784996	2044.784996
2019.49512	2019.49512
1998.020128	1998.020128
1981.469705	1981.469705
1970.655198	1970.655198
1957.307961	1957.307961
1943.378763	1943.378763
1919.522116	1919.522116
1900.483325	1900.483325
1901.946934	1901.946934
1903.101939	1903.101939
1881.522458	1881.522458
1840.270796	1840.270796
1795.729122	1795.729122
1760.503686	1760.503686
1745.34094	1745.34094
1751.084496	1751.084496
1768.682417	1768.682417
1774.406631	1774.406631
1750.559455	1750.559455
1711.451199	1711.451199
1675.925413	1675.925413
1656.138853	1656.138853
1663.55053	1663.55053
1677.780375	1677.780375
1684.774516	1684.774516
1688.708418	1688.708418
1691.454338	1691.454338
1692.690067	1692.690067
1691.161104	1691.161104
1687.487715	1687.487715
1701.995739	1701.995739
1720.709614	1720.709614
1734.388147	1734.388147
1737.830919	1737.830919
1728.181303	1728.181303
1716.938178	1716.938178
1719.140504	1719.140504
1731.00442	1731.00442
